Numero_Requerimento;Rito_Requerimento;Numero_Processo;Data_requerimento;Data_Registro;Data_Encerramento;Status_Requerimento;Valor_Mobiliario;Tipo_requerimento;Bookbuilding;CNPJ_Emissor;Nome_Emissor;CNPJ_Lider;Nome_Lider;Grupo_Coordenador;Tipo_Oferta;Emissao;Qtde_Total_Registrada;Valor_Total_Registrado;Oferta_inicial;Oferta_vasos_comunicantes;Publico_alvo;Reabertura_serie;Titulo_classificado_como_sustentavel;Titulo_padronizado;Destinacao_recursos;Data_deliberacao_aprovou_oferta;Mercado_negociacao;Tipo_lastro;Regime_fiduciario;Ativos_alvo;Descricao_garantias;Descricao_lastro;Identificacao_devedores_coobrigados;Possibilidade_revolvencia;FIDC_nao_padronizado;Titulo_incentivado;Regime_distribuicao;Tipo_societario;Administrador;Gestor;Agente_fiduciario;Escriturador;Custodiante;Avaliador_Risco;Processo_SEI;Endereco_emissor_rede_mundial_computadores;Num_Invest_Pessoa_Natural;Qtde_VM_Pessoa_Natural;Num_Invest_Clube_Investimento;Qtde_VM_Clube_Investimento;Num_Invest_Fundos_Investimento;Qtde_VM_Fundos_Investimento;Num_Invest_Entidade_Previdencia_Privada;Qtde_VM_Entidade_Previdencia_Privada;Num_Invest_Companhia_Seguradora;Qtde_VM_Companhia_Seguradora;Num_Invest_Investidor_Estrangeiro;Qtde_VM_Investidor_Estrangeiro;Num_Invest_Instit_Intermed_Partic_Consorcio_Distrib;Qtde_VM_Instit_Intermed_Partic_Consorcio_Distrib;Num_Invest_Instit_Financ_Emissora_Partic_Consorcio;Qtde_VM_Instit_Financ_Emissora_Partic_Consorcio;Num_Invest_Demais_Instit_Financ;Qtde_VM_Demais_Instit_Financ;Num_Invest_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Qtde_VM_Demais_Pessoa_Juridica_Emissora_Partic_Consorcio;Num_Invest_Demais_Pessoa_Juridica;Qtde_VM_Demais_Pessoa_Juridica;Num_Invest_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio;Qdte_VM_Soc_Adm_Emp_Prop_Demais_Pess_Jurid_Emiss_Partic_Consorcio
17455;Automático;SRE/2896/2024;2024-09-23;2024-10-03;2024-10-04;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - EGEM ou EFRF;S;02.474.103/0001-19;ENGIE BRASIL ENERGIA S.A.;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;13;1500000;1500000000.0;;;Profissional;N;N;N;Os recursos líquidos captados pela Emissora por meio da Emissão das Debêntures serão alocados no pagamento de gastos futuros ou reembolso de gastos, despesas ou dívidas relacionadas aos projetos detalhados na escritura de emissão, conforme cláusula 3.2;19/09/2024;"(a) distribuição pública no mercado primário por meio do MDA - Módulo de Distribuição de Ativos (""MDA"") e (b) negociação no mercado secundário por meio do CETIP21";;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Unibanco S.A.;;Fitch Ratings Brasil Ltda.;;https://www.engie.com.br/investidores/;0;0;0;0;0;0;0;0;0;0;0;0;1;1000000;1;500000;0;0;0;0;0;0;0;0
17459;Automático;SRE/2901/2024;2024-09-23;2024-09-23;2024-09-25;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;31.711.512/0001-90;RIBEIRO GONCALVES ENERGIA SOLAR S.A.;59.588.111/0001-03;BANCO VOTORANTIM S.A.;COORDENADOR PLENO;PRIMARIA;1;100000;100000000.0;;;Profissional;;N;;Os recursos líquidos captados pela Emissora por meio da integralização das Debêntures serão destinados, nos termos do artigo 2º, parágrafo 1º e 1º-B, da Lei nº 12.431, e do Decreto 11.964 ao custeio das despesas já incorridas e/ou a incorrer relativas ao Projeto, sendo certo que referidos recursos serão integralmente alocados no pagamento futuro ou no reembolso de gastos, despesas ou dívidas relacionados ao Projeto que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de divulgação do Anúncio de Encerramento;20/08/2024;B3 S.A. - Brasil, Bolsa, Balcão;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A;Itaú Unibanco S.A;;Fitch Ratings Brasil Ltda.;;https://www.echoenergia.com.br/relacao-com-investidores/;0;0;0;0;2;100000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17460;Automático;SRE/2900/2024;2024-09-23;2024-10-01;2024-10-03;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;44.467.456/0001-31;NOVA MOBI PERNAMBUCO - SPE S.A.;06.271.464/0001-19;BANCO BRADESCO BBI S.A.;COORDENADOR PLENO;PRIMARIA;1;64500;64500000.0;;;Profissional;;N;;Os recursos obtidos pela Emissora com as Debêntures serão integral, única e exclusivamente, destinados ao projeto, considerado prioritário nos termos do artigo 2º da Lei 12.431, incluindo o (i) pagamento de despesas e gastos futuros e/ou (ii) reembolso de despesas e gastos incorridos, em ambos os casos, diretamente relacionados à construção e implementação do Projeto, observado que, somente serão reembolsados as despesas e gastos incorridos em prazo inferior ou igual a 24 (vinte e quatro) meses contados da data de encerramento da  Oferta inclusive para pagamento da CCB Bradesco.;13/09/2024;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;"Será contratada, como agência de classificação de risco da oferta qualquer um entre Standard & Poor's, a Fitch Ratings ou a Moody's (""Agência de Classificação de Risco""), para atribuir rating às Debêntures no prazo de até 12 (doze) meses contados da Data de Emissão.";;;0;0;0;0;2;64500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17462;Automático;SRE/2909/2024;2024-09-23;2024-10-07;2024-10-09;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;33.453.598/0001-23;RAÍZEN S.A.;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;3;1500000;1500000000.0;;S;Profissional;N;S;N;Reembolso de gastos, despesas ou dívidas do Projeto que ocorreram em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta e na realização de investimentos futuros relacionados à implantação do Projeto, nos termos da Lei nº 12.431;23/09/2024;"CETIP21 - Títulos e Valores Mobiliários (""CETIP21""), administrado e operacionalizado pela B3";;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;;;;693;25415;0;0;399;1474547;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;38;0;0
17464;Automático;SRE/2911/2024;2024-09-23;2024-10-14;2024-10-16;Oferta Encerrada;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding;S;31.748.174/0001-60;VERO S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;4;900000;900000000.0;;S;Qualificado;N;N;N;(i) implementação e desenvolvimento do Projeto, respeitando a Lei 12.431 e no Decreto 11.964 (ii) o pagamento futuro de gastos, despesas e/ou dívidas, relacionados ao Projeto,e (iii) o pagamento e/ou reembolso de gastos, relacionados ao Projeto, conforme Escritura de Emissão, Os recursos captados por meio da Emissão das Debêntures Institucionais serão destinados ao capital de giro e reforço de caixa para financiar a implementação do plano de negócios;23/09/2024;B3 - Cetip;;;;;;;;;S;Misto;;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;Itaú Corretora de Valores S.A.;;Standard & Poor's Ratings do Brasil Ltda;;;4645;279682;0;0;139;425653;0;0;0;0;0;0;3;180000;33;4510;2;9000;0;0;22;1155;0;0
17531;Automático;SRE/2959/2024;2024-09-26;2024-09-27;2024-10-02;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;46.409.396/0001-26;AXS ENERGIA UFV GOIAS SPE S.A;30.723.886/0001-62;BANCO MODAL S.A.;COORDENADOR PLENO;PRIMARIA;1;196000;196000000.0;;;Profissional;;N;;Os recursos líquidos captados pela Emissora por meio da Emissão das Debêntures serão por ela destinados, exclusivamente, ao Projeto de Investimento (conforme definido na Escritura de Emissão).;17/09/2024;MDA e CETIP21;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;0;0;0;0;13;196000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17547;Automático;SRE/2965/2024;2024-09-26;2024-09-26;2024-10-02;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;05.680.391/0001-56;FSF TECNOLOGIA S.A.;52.183.181/0001-32;ARCHX CAPITAL;COORDENADOR PLENO;PRIMARIA;2;91000;91000000.0;;;Profissional;;N;;Nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, do Decreto 11.964, da Resolução CMN 5.034 e da Resolução CMN 4.751, a totalidade dos recursos líquidos captados pela Emissora por meio das Debêntures serão utilizados exclusivamente no reembolso de gastos ou despesas, incorridos em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta, e na realização de investimentos futuros (capex) relacionados à implantação, expansão e modernização do projeto de infraestrutura definido na Escritura de Emissão.;20/09/2024;B3 S.A. - Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;Oliveira Trust DTVM SA;Oliveira Trust DTVM SA;;Não aplicável;;https://www.aloo.com.br/;0;0;0;0;2;91000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17548;Automático;SRE/2966/2024;2024-09-27;2024-09-27;2024-10-02;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;05.680.391/0001-56;FSF TECNOLOGIA S.A.;52.183.181/0001-32;ARCHX CAPITAL;COORDENADOR PLENO;PRIMARIA;2;105000;105000000.0;;;Profissional;;N;;Nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, do Decreto 11.964, da Resolução CMN 5.034 e da Resolução CMN 4.751, a totalidade dos recursos líquidos (conforme definido abaixo) captados pela Emissora por meio das Debêntures serão utilizados exclusivamente no reembolso de gastos ou despesas, incorridos em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta, e na realização de investimentos futuros (capex) relacionados à implantação, expansão e modernização do Projeto de Infraestrutura ão Pdefinido na Escritura de Emissão.;20/09/2024;B3 S.A. - Brasil, Bolsa e Balcão - Balcão B3;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;Oliveira Trust DTVM S.A.;Oliveira Trust DTVM S.A.;;Não aplicável;;https://www.aloo.com.br/;0;0;0;0;2;115000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17572;Automático;SRE/2986/2024;2024-09-27;2024-09-27;2024-10-10;Oferta Encerrada;Debêntures;OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado;N;50.059.431/0001-00;AXS ENERGIA UNIDADE 09 S.A;30.723.886/0001-62;BANCO MODAL S.A.;COORDENADOR PLENO;PRIMARIA;1;93000;93000000.0;;;Profissional;;N;;Os recursos líquidos captados pela Emissora por meio da Emissão das Debêntures serão por ela destinados, exclusivamente, ao Projeto de Investimento (conforme definido na Escritura de Emissão).;19/09/2024;MDA e CETIP21;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;0;0;0;0;11;62000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31000;0;0
17610;Automático;SRE/3032/2024;2024-09-25;2024-09-30;2024-10-16;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;51.337.979/0001-29;CONCESSIONÁRIA DO AEROPORTO INTERNACIONAL DE NATAL S.A.;33.657.248/0001-89;BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL - BNDES;COORDENADOR PLENO;PRIMARIA;2;260000;260000000.0;;;Profissional;;N;;Reembolso da outorga prevista no Contrato de Concessão: R$ 210.000.000,00 (duzentos e dez milhões de reais).Investimentos futuros: R$ 50.000.000,00 (cinquenta milhões de reais).;13/09/2024;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição financeira, com sede na cidade de São Paulo, Estado de São Paulo, na Rua Gilberto Sabino, nº 215, 4º Andar, Pinheiros, CEP 05.425-020, inscrita no CNPJ/MF sob o nº 22.610.500/0001;VÓRTX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA., instituição financeira, com sede na cidade de São Paulo, Estado de São Paulo, na Rua Gilberto Sabino, nº 215, 4º Andar, Pinheiros, CEP 05.425-020, inscrita no CNPJ/MF sob o nº 22.610.500/0001;;;;;0;0;0;0;135;75000;0;0;0;0;0;0;1;185000;0;0;0;0;0;0;0;0;0;0
17660;Automático;SRE/3080/2024;2024-10-04;2024-10-09;2024-10-14;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - EGEM ou EFRF;S;00.864.214/0001-06;ENERGISA SA;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;22;730000;730000000.0;;;Profissional;N;N;N;Destinação dos Recursos das Debêntures. Nos termos do artigo 2º da Lei nº 12.431, do Decreto nº 11.964 e das Portarias, a totalidade dos recursos captados pela Emissora por meio da emissão das Debêntures será destinada para o financiamento futuro dos projetos de investimento em infraestrutura de distribuição e transmissão de energia elétrica, conforme Portarias descritas no Anexo I da Escritura de Emissão.;26/09/2024;b3;;;;;;;;;S;Garantia Firme de Colocação;;;;Pentágono S.A Distribuidora de Títulos e Valores Mobiliários;Itaú Corretora de Valores S.A.;;;;;840;45370;0;0;292;684573;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;57;0;0
17662;Automático;SRE/3081/2024;2024-10-04;2024-10-09;2024-10-14;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;15.413.826/0001-50;ENERGISA MATO GROSSO DO SUL - DIST DE ENERGIA S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;24;270000;270000000.0;;;Profissional;N;N;N;Nos termos do artigo 2º da Lei nº 12.431, do Decreto nº 11.964 e das Portarias, a totalidade dos recursos captados pela Emissora por meio da emissão das Debêntures será destinada para o financiamento futuro de projetos de investimento em infraestrutura de distribuição de energia elétrica, de titularidade da Emissora, conforme descritos na Escritura de Emissão;26/09/2024;b3;;;;;;;;;S;Garantia Firme de Colocação;;;;Pentágono S.A Distribuidora de Títulos e Valores Mobiliários;Itaú Corretora de Valores S.A.;;;;;822;15912;0;0;74;239066;0;0;0;0;0;0;1;15000;0;0;0;0;0;0;2;22;0;0
17737;Automático;SRE/3133/2024;2024-10-10;2024-10-24;2024-10-29;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;08.364.948/0001-38;ALUPAR INVESTIMENTO S/A;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;8;850000;850000000.0;;;Profissional;N;N;N;Nos termos do artigo 2°, parágrafo 1°, da Lei 12.431, do Decreto 11.964, da Resolução CMN 5.034 e das Portarias, a totalidade dos Recursos Líquidos captados pela Emissora por meio da colocação das Debêntures será destinada, pela Emissora, única e exclusivamente, para (i) pagamento futuro, bem como reembolso de gastos, despesas ou dívidas, incorridos no período de 24 (vinte e quatro) meses que antecedem a data de encerramento da Oferta, relacionados aos Projetos e (ii) reembolso de despesas já incorridas pela UFV Pitombeira.;09/10/2024;b3;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.,;;;;;19;5869;0;0;283;844131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17765;Automático;SRE/3170/2024;2024-10-14;2024-10-24;2024-10-30;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - EGEM ou EFRF;S;02.998.611/0001-04;CTEEP CIA TRANSM ENERGIA ELÉTR. PAULISTA;02.332.886/0001-04;XP INVESTIMENTOS CCTVM S.A.;COORDENADOR PLENO;PRIMARIA;17;1800000;1800000000.0;;;Profissional;N;S;N;A totalidade dos recursos líquidos (conforme definido na Escritura de Emissão) captados pela Emissora por meio das Debêntures serão utilizados exclusivamente para o reembolso de gastos, despesas ou dívidas relacionadas ao Projeto que tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses da data do encerramento da Oferta e/ou pagamento de despesas, dívidas e gastos futuros relacionados ao projeto.;10/10/2024;B3 S.A. - Brasil, Bolsa, Balcão - Balcão B3;;;;;;;;;S;Garantia Firme de Colocação;;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;;;;;335;93438;0;0;34;234863;0;0;0;0;0;0;4;378545;4;697117;2;395704;0;0;3;333;0;0
17826;Automático;SRE/3192/2024;2024-10-16;2024-11-04;2024-11-07;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - EGEM ou EFRF;S;33.592.510/0001-54;VALE S.A.;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;10;6000000;6000000000.0;;;Profissional;N;N;N;Projetos de Investimento, considerados prioritários nos termos do artigo 2º da Lei 12.431, do Decreto 11.964 e da Portaria MT 689, conforme detalhados na cláusula 3.2. da Escritura de Emissão, denominados Projeto de Investimento FICO e Projeto de Investimento PRTO;11/10/2024;CETIP21 - Títulos e Valores Mobiliários, administrado e operacionalizado pela B3;;;;;;;;;S;Garantia Firme de Colocação;;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;Itaú Corretora de Valores S.A.;;Moody's Local BR Agência de Classificação de Risco Ltda.;;https://vale.com/pt/investidores;3833;1589330;0;0;40;70080;0;0;0;0;0;0;0;0;6;1334802;2;2000;0;0;11;3788;0;0
17858;Automático;SRE/3221/2024;2024-10-17;2024-10-17;2024-10-22;Oferta Encerrada;Debêntures;OPD Aut Qualificado - sem bookbuilding - Emissor Não Registrado;N;12.282.034/0001-03;USINA CAETÉ S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;SECUNDARIA;2;180000;180000000.0;;;Qualificado;;N;;Tendo em vista que a Oferta Secundária é uma distribuição pública secundária de Debêntures detidas pelos Debenturistas Vendedores, a Companhia não recebeu quaisquer recursos em decorrência da realização da Oferta Secundária. Os Debenturistas Vendedores receberão integralmente os recursos líquidos resultantes da venda das Debêntures da Oferta Secundária no âmbito da Oferta Secundária.;02/06/2024;B3 Cetip;;;;;;;;;S;Melhores Esforços;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;BTG Pactual Serviços Financeiros S.A. Distribuidora de Títulos e Valores Mobiliários;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17865;Automático;SRE/3238/2024;2024-10-18;2024-11-12;2024-11-13;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding;S;07.714.104/0001-07;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;04.845.753/0001-59;ITAU BBA ASSESSORIA FINANCEIRA S.A;COORDENADOR PLENO;PRIMARIA;8;250000;250000000.0;;S;Profissional;N;N;S;"Os recursos líquidos captados pela Emissora por meio das Debêntures serão utilizados exclusivamente para reembolso de gastos, despesas ou dívidas relacionados à implantação do projeto, conforme abaixo descrito (""Projeto""), que tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta, nos termos da Lei 12.431.";17/10/2024;Distribuição pública no mercado primário por meio do MDA - Módulo de Distribuição de Ativos, administrado e operacionalizado pela B3 e a negociação, no mercado secundário por meio do CETIP21- Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;;;;OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.;;;;;0;0;0;0;236;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17960;Automático;SRE/3311/2024;2024-10-24;2024-11-12;2024-11-21;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;28.438.834/0001-00;NEOENERGIA MORRO DO CHAPEU TRANSMISSAO E ENERGIA S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;1;432000;432000000.0;;;Profissional;;S;;Nos termos do artigo 2°, parágrafo 1°, da Lei 12.431, do Decreto 11.964, da Resolução CMN 5.034 e da Resolução CMN 4.751, a totalidade dos recursos líquidos captados pela Emissora por meio das Debêntures serão utilizados exclusivamente para pagamento futuro ou reembolso de gastos ou despesas relacionados ao Projeto, sendo, com relação aos reembolsos, aqueles incorridos em prazo igual ou inferior a 24 (vinte e quatro) meses contados da data de encerramento da Oferta, conforme detalhes do Projeto;17/10/2024;b3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;PENTÁGONO S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,;;;;;0;0;0;0;72;312000;0;0;0;0;0;0;1;120000;0;0;0;0;0;0;0;0;0;0
17961;Automático;SRE/3314/2024;2024-10-24;2024-10-30;2025-04-25;Oferta Encerrada;Debêntures;OPD Aut Profissional - com bookbuilding - Emissor Não Registrado;S;51.715.706/0001-70;RIALMA TRANSMISSORA DE ENERGIA V S.A.;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;1;1500000;1500000000.0;;;Profissional;;N;;Nos termos do artigo 2º, parágrafo 1º, da Lei 12.431, do Decreto 11.964, e da Resolução CMN 5.034, os recursos captados pela Emissora por meio da Emissão serão utilizados para (i) quitação parcial ou integral das Notas Comerciais objeto da 3ª Emissão NCs e (ii) implantação de instalações de transmissão de energia elétrica relativo ao Lote 02 do Leilão nº 01/2023;17/10/2024;b3;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;PLANNER CORRETORA DE VALORES S.A.,;PLANNER CORRETORA DE VALORES S.A.,;;;;;22;2140;0;0;22;70730;0;0;0;0;0;0;0;0;2;1427130;0;0;0;0;0;0;0;0
18002;Automático;SRE/3353/2024;2024-10-28;2024-11-05;2024-11-06;Oferta Encerrada;Debêntures;OPD Aut Qualificado - com bookbuilding  - Emissor Não Registrado;S;27.902.165/0001-05;HIGHLINE DO BRASIL II INFRAESTRUTURA DE TELECOMUNICACOES S.A.;06.271.464/0001-19;BANCO BRADESCO BBI S.A.;COORDENADOR PLENO;PRIMARIA;3;2300000;2300000000.0;;;Qualificado;;N;;1ª Série(i) a realização do resgate antecipado facultativo da totalidade das Debêntures da 2ª Emissão da Emissora (ii) a realização do resgate antecipado facultativo da totalidade das Debêntures da 1ª Emissão da Acionista e (iii) investimentos nas atividades desempenhadas pela Emissora (capex)2ª SériePagamentos futuros relacionados a construção de novas torres para ampliação da cobertura do sinal de telefonia celular no país, apoio a inclusão digital e universalização dos serviços de telecomunicação;25/10/2024;CETIP21 - Títulos e Valores Mobiliários;;;;;;;;;S;Garantia Firme de Colocação;SA capital fechado;;;OLIVEIRA TRUST DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;Banco Bradesco S.A.;;;;;1;2420;0;0;525;1502580;0;0;0;0;0;0;0;0;2;795000;0;0;0;0;0;0;0;0
18090;Automático;SRE/3445/2024;2024-11-05;2024-12-02;2024-12-03;Oferta Encerrada;Debêntures;OPD Aut Público em Geral ou Qualificado - com bookbuilding - EGEM ou EFRF;S;33.042.730/0001-04;CIA SIDERURGICA NACIONAL;46.482.072/0001-13;BTG PACTUAL INVESTMENT BANKING LTDA.;COORDENADOR PLENO;PRIMARIA;16;500000;500000000.0;;S;Público Geral;;N;N;Nos termos do artigo 2°, parágrafo 1°, da Lei 12.431, do Decreto 11.964 e da Resolução do CMN nº 5.034, os recursos líquidos captados pela Emissora por meio das Debêntures serão utilizados exclusivamente para o pagamento futuro e/ou reembolso de gastos, despesas, outorgas e/ou dívidas relacionados à implantação do Projeto de Investimento, desde que o pagamento dos referidos gastos, despesas, outorgas e/ou dívidas passíveis de reembolso tenham ocorrido em prazo igual ou inferior a 24 (vinte e quatro) meses da data de encerramento da Oferta.;01/11/2024;CETIP21;;;;;;;;;S;Garantia Firme de Colocação;;;;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.;;Fitch Ratings Brasil Ltda.;;https://ri.csn.com.br/;2679;244864;0;0;3;51000;0;0;0;0;0;0;0;0;3;203228;1;2;0;0;7;906;0;0
